,Unnamed: 0,Unnamed: 0.1,instrumentID_IC,tradedate,instrumentID_IH,ICopen,ICopen2,ICopen_ret,ICclose,IC_rest_of_the_day,IHopen,IHopen2,IHopen_ret,IHclose,IH_rest_of_the_day,dopen,signal,drest,ret,cum,fee_cum,fee_ret
110,110,110,IC1510.CCFX,2015/9/23,IH1510.CCFX,6028,6010.2,-0.002952887,5980.4,-0.004958238,2179.8,2176.4,-0.001559776,2139.2,-0.017092446,-0.00139311,-1,0.012134209,-0.012134209,1.652876724,1.581995362,-0.012534209
111,111,111,IC1510.CCFX,2015/9/24,IH1510.CCFX,6090.8,6110,0.003152295,6100,-0.001636661,2163.4,2163.6,9.24E-05,2153,-0.004899242,0.003059848,1,0.003262581,0.003262581,1.658269368,1.586523951,0.002862581
112,112,112,IC1510.CCFX,2015/9/25,IH1510.CCFX,6060.2,6062.4,0.000363024,5787.4,-0.045361573,2146,2149.6,0.00167754,2131,-0.008652773,-0.001314515,-1,-0.0367088,0.0367088,1.719142447,1.644128733,0.0363088
113,113,113,IC1510.CCFX,2015/9/28,IH1510.CCFX,5836.2,5822.4,-0.002364552,5994.4,0.029541083,2132,2127.8,-0.001969981,2136.2,0.003947739,-0.000394571,-1,0.025593343,-0.025593343,1.675143844,1.60139233,-0.025993343
114,114,114,IC1510.CCFX,2015/9/29,IH1510.CCFX,5905.8,5902.4,-0.000575705,5914,0.001965302,2102,2106.8,0.002283539,2094.2,-0.005980634,-0.002859245,-1,0.007945936,-0.007945936,1.661833258,1.588027212,-0.008345936
115,115,115,IC1510.CCFX,2015/9/30,IH1510.CCFX,5989,5974.2,-0.002471197,5917.8,-0.009440595,2116.6,2111.6,-0.002362279,2112.6,0.000473575,-0.000108918,-1,-0.009914169,0.009914169,1.678308953,1.603135971,0.009514169
116,116,116,IC1510.CCFX,2015/10/8,IH1510.CCFX,6278.6,6240,-0.006147867,6195.2,-0.007179487,2222.2,2212.6,-0.004320043,2171,-0.01880141,-0.001827824,-1,0.011621923,-0.011621923,1.658803776,1.583863194,-0.012021923
117,117,117,IC1510.CCFX,2015/10/9,IH1510.CCFX,6218,6244.8,0.004310068,6406.8,0.025941583,2191.6,2189.8,-0.000821318,2207.4,0.008037264,0.005131385,1,0.01790432,0.01790432,1.688503529,1.611587642,0.01750432
118,118,118,IC1510.CCFX,2015/10/12,IH1510.CCFX,6488,6472.2,-0.002435265,6642.6,0.026327987,2222.8,2219,-0.001709556,2276.2,0.025777377,-0.00072571,-1,0.00055061,-0.00055061,1.687573822,1.61005565,-0.00095061
119,119,119,IC1510.CCFX,2015/10/13,IH1510.CCFX,6608,6649.6,0.0062954,6688.6,0.005865014,2265,2271.8,0.003002208,2262,-0.00431376,0.003293192,1,0.010178774,0.010178774,1.704751255,1.625800021,0.009778774
120,120,120,IC1510.CCFX,2015/10/14,IH1510.CCFX,6707.2,6710.2,0.000447281,6645.2,-0.009686746,2253.4,2260,0.002928907,2240,-0.008849558,-0.002481627,-1,-0.000837188,0.000837188,1.706178453,1.626510801,0.000437188
121,121,121,IC1510.CCFX,2015/10/15,IH1510.CCFX,6675.2,6671.6,-0.00053931,6954.8,0.042448588,2253,2251,-0.000887705,2297,0.020435362,0.000348396,1,0.022013226,0.022013226,1.743736945,1.661664947,0.021613226
122,122,122,IC1511.CCFX,2015/10/16,IH1511.CCFX,6837.8,6837.2,-8.77E-05,6779,-0.008512256,2301.4,2298.6,-0.001216651,2291,-0.00330636,0.001128903,1,-0.005205896,-0.005205896,1.734659231,1.652349826,-0.005605896
123,123,123,IC1511.CCFX,2015/10/19,IH1511.CCFX,6797.2,6796.2,-0.000147119,6685,-0.016362085,2294.8,2290,-0.002091686,2263.2,-0.011703057,0.001944566,1,-0.004659028,-0.004659028,1.726577405,1.643990542,-0.005059028
124,124,124,IC1511.CCFX,2015/10/20,IH1511.CCFX,6665,6674.6,0.00144036,6850,0.026278728,2270.4,2269.6,-0.000352361,2298,0.012513218,0.001792721,1,0.01376551,0.01376551,1.750344624,1.665963314,0.01336551
125,125,125,IC1511.CCFX,2015/10/21,IH1511.CCFX,6785,6794.4,0.001385409,6478.8,-0.046450018,2293.2,2295,0.000784929,2251,-0.019172113,0.00060048,1,-0.027277904,-0.027277904,1.702598891,1.619852941,-0.027677904
126,126,126,IC1511.CCFX,2015/10/22,IH1511.CCFX,6555,6543.2,-0.001800153,6666.2,0.018798142,2268,2263,-0.002204586,2291,0.012372956,0.000404433,1,0.006425185,0.006425185,1.713538404,1.629612855,0.006025185
127,127,127,IC1511.CCFX,2015/10/23,IH1511.CCFX,6694.2,6710.8,0.002479759,6908,0.029385468,2302.2,2300.4,-0.000781861,2320,0.008520257,0.003261619,1,0.020865211,0.020865211,1.749291744,1.662963226,0.020465211
128,128,128,IC1511.CCFX,2015/10/26,IH1511.CCFX,6883.6,6881,-0.000377709,6865,-0.002325243,2336.2,2332.2,-0.001712182,2316.4,-0.006774719,0.001334473,1,0.004449476,0.004449476,1.757075176,1.669697355,0.004049476
129,129,129,IC1511.CCFX,2015/10/27,IH1511.CCFX,6781.2,6789.8,0.001268212,6903.4,0.016730979,2308.6,2306.8,-0.000779693,2314.8,0.003468008,0.002047905,1,0.013262971,0.013262971,1.780379213,1.691174624,0.012862971
130,130,130,IC1511.CCFX,2015/10/28,IH1511.CCFX,6879.2,6880,0.000116293,6683.4,-0.028575581,2302.4,2303.6,0.000521195,2279,-0.010678937,-0.000404903,-1,-0.017896644,0.017896644,1.812242026,1.720764504,0.017496644
131,131,131,IC1511.CCFX,2015/10/29,IH1511.CCFX,6761,6743.8,-0.002544002,6782,0.005664462,2292.2,2290,-0.000959777,2287.4,-0.001135371,-0.001584226,-1,0.006799833,-0.006799833,1.799919082,1.708375287,-0.007199833
132,132,132,IC1511.CCFX,2015/10/30,IH1511.CCFX,6732.8,6735.2,0.000356464,6783.8,0.007215821,2281,2281,0,2286.2,0.002279702,0.000356464,1,0.004936119,0.004936119,1.808803698,1.716124681,0.004536119
133,133,133,IC1511.CCFX,2015/11/2,IH1511.CCFX,6630.4,6652.8,0.003378378,6668.8,0.002405002,2266.8,2273,0.002735133,2266.6,-0.002815662,0.000643245,1,0.005220665,0.005220665,1.818246855,1.724397543,0.004820665
134,134,134,IC1511.CCFX,2015/11/3,IH1511.CCFX,6727.4,6723,-0.000654042,6656.2,-0.00993604,2275.8,2273,-0.001230337,2251,-0.009678839,0.000576295,1,-0.000257202,-0.000257202,1.817779199,1.723264265,-0.000657202
135,135,135,IC1511.CCFX,2015/11/4,IH1511.CCFX,6702,6711,0.001342883,7090.6,0.05656385,2265.4,2267.2,0.000794562,2367.2,0.044107269,0.000548321,1,0.012456582,0.012456582,1.840422513,1.744040941,0.012056582
136,136,136,IC1511.CCFX,2015/11/5,IH1511.CCFX,7071,7074.6,0.000509122,7066.4,-0.001159076,2351.2,2359.2,0.003402518,2424,0.027466938,-0.002893396,-1,-0.028626014,0.028626014,1.893106474,1.793268265,0.028226014
137,137,137,IC1511.CCFX,2015/11/6,IH1511.CCFX,7137,7140,0.000420345,7293.8,0.021540616,2430.8,2424,-0.002797433,2486.8,0.025907591,0.003217778,1,-0.004366975,-0.004366975,1.884839327,1.784719801,-0.004766975
138,138,138,IC1511.CCFX,2015/11/9,IH1511.CCFX,7293,7277.2,-0.002166461,7353.8,0.010526026,2488,2513.2,0.010128617,2507,-0.002466974,-0.012295078,-1,0.012993001,-0.012993001,1.860349608,1.760817047,-0.013393001
139,139,139,IC1511.CCFX,2015/11/10,IH1511.CCFX,7341.8,7360,0.002478956,7394,0.004619565,2494.8,2495.6,0.000320667,2497,0.000560987,0.002158289,1,0.004058578,0.004058578,1.867899981,1.767259134,0.003658578
140,140,140,IC1511.CCFX,2015/11/11,IH1511.CCFX,7425.4,7414,-0.001535271,7545,0.017669274,2502.6,2495,-0.003036842,2498.4,0.001362725,0.001501571,1,0.016306549,0.016306549,1.898358984,1.795370128,0.015906549
141,141,141,IC1511.CCFX,2015/11/12,IH1511.CCFX,7549,7549,0,7519,-0.003974036,2503,2498,-0.001997603,2462,-0.014411529,0.001997603,1,0.010437493,0.010437493,1.918173092,1.813391143,0.010037493
142,142,142,IC1511.CCFX,2015/11/13,IH1511.CCFX,7437.6,7441.6,0.000537808,7468,0.003547624,2445.4,2449.2,0.001553938,2436.2,-0.005307856,-0.00101613,-1,0.00885548,-0.00885548,1.901186749,1.796607337,-0.00925548
143,143,143,IC1511.CCFX,2015/11/16,IH1511.CCFX,7388.8,7415.4,0.003600043,7638,0.03001861,2400.8,2409.6,0.003665445,2433.4,0.009877158,-6.54E-05,-1,0.020141452,-0.020141452,1.862894088,1.759702414,-0.020541452
144,144,144,IC1511.CCFX,2015/11/17,IH1511.CCFX,7743.6,7743,-7.75E-05,7547.6,-0.025235697,2455.2,2454.4,-0.000325839,2418,-0.014830508,0.000248356,1,-0.010405188,-0.010405188,1.843510324,1.740688498,-0.010805188
145,145,145,IC1511.CCFX,2015/11/18,IH1511.CCFX,7582,7563.4,-0.002453179,7499,-0.008514689,2438,2433.4,-0.001886792,2425,-0.00345196,-0.000566386,-1,-0.005062729,0.005062729,1.852843517,1.748804857,0.004662729
146,146,146,IC1511.CCFX,2015/11/19,IH1511.CCFX,7534,7547,0.001725511,7697,0.019875447,2441.6,2442,0.000163827,2471.6,0.012121212,0.001561684,1,0.007754235,0.007754235,1.867210901,1.761665979,0.007354235
147,147,147,IC1512.CCFX,2015/11/20,IH1512.CCFX,7422,7436.8,0.001994072,7442.6,0.000779905,2432.8,2431.6,-0.000493259,2413.2,-0.007567034,0.00248733,1,0.008346939,0.008346939,1.882796397,1.775665832,0.007946939
148,148,148,IC1512.CCFX,2015/11/23,IH1512.CCFX,7447.6,7422.4,-0.00338364,7356.6,-0.008865057,2420,2414,-0.002479339,2409.2,-0.001988401,-0.000904302,-1,-0.006876656,0.006876656,1.895743741,1.787166209,0.006476656
149,149,149,IC1512.CCFX,2015/11/24,IH1512.CCFX,7388,7380.2,-0.001055766,7471,0.01230319,2405.6,2403,-0.001080811,2405,0.000832293,2.50E-05,1,0.011470897,0.011470897,1.917489621,1.806951741,0.011070897
150,150,150,IC1512.CCFX,2015/11/25,IH1512.CCFX,7485,7496.2,0.001496326,7631,0.017982444,2398.2,2400,0.000750563,2430,0.0125,0.000745763,1,0.005482444,0.005482444,1.928002152,1.816135473,0.005082444
151,151,151,IC1512.CCFX,2015/11/26,IH1512.CCFX,7664.8,7645,-0.002583238,7531.8,-0.014807063,2457.4,2452.2,-0.002116058,2415,-0.015170051,-0.00046718,-1,0.000362988,-0.000362988,1.92730231,1.814749784,-0.000762988
152,152,152,IC1512.CCFX,2015/11/27,IH1512.CCFX,7521.2,7517,-0.000558422,7092.6,-0.056458694,2415,2410.2,-0.001987578,2318,-0.038254087,0.001429156,1,-0.018204607,-0.018204607,1.892216529,1.780987077,-0.018604607
153,153,153,IC1512.CCFX,2015/11/30,IH1512.CCFX,7126.2,7141.8,0.002189105,7118.2,-0.003304489,2313.4,2312,-0.00060517,2306,-0.002595156,0.002794275,1,-0.000709333,-0.000709333,1.890874317,1.779011369,-0.001109333
154,154,154,IC1512.CCFX,2015/12/1,IH1512.CCFX,7106,7124.2,0.002561216,7137.6,0.001880913,2313.6,2307,-0.002852697,2321.8,0.006415258,0.005413913,1,-0.004534345,-0.004534345,1.882300441,1.770233113,-0.004934345
155,155,155,IC1512.CCFX,2015/12/2,IH1512.CCFX,7126,7141.6,0.002189166,7280.2,0.019407416,2321.6,2329,0.003187457,2448,0.051094891,-0.00099829,-1,-0.031687475,0.031687475,1.941945788,1.825619237,0.031287475
156,156,156,IC1512.CCFX,2015/12/3,IH1512.CCFX,7246,7251.4,0.000745239,7377.8,0.017431117,2422,2423.4,0.000578035,2438.2,0.006107122,0.000167204,1,0.011323995,0.011323995,1.963936372,1.845562292,0.010923995
157,157,157,IC1512.CCFX,2015/12/4,IH1512.CCFX,7336.4,7336.8,5.45E-05,7315.8,-0.002862283,2416.4,2415.8,-0.000248303,2378,-0.015646991,0.000302826,1,0.012784707,0.012784707,1.989044724,1.868419041,0.012384707
158,158,158,IC1512.CCFX,2015/12/7,IH1512.CCFX,7329.8,7321.6,-0.001118721,7339.4,0.002431163,2390,2385,-0.00209205,2368,-0.007127883,0.000973329,1,0.009559045,0.009559045,2.008058092,1.885531975,0.009159045
159,159,159,IC1512.CCFX,2015/12/8,IH1512.CCFX,7270.8,7281.8,0.001512901,7230,-0.007113626,2352.8,2351,-0.000765046,2337,-0.005954913,0.002277947,1,-0.001158713,-0.001158713,2.005731329,1.882592972,-0.001558713
160,160,160,IC1512.CCFX,2015/12/9,IH1512.CCFX,7210,7226.6,0.002302358,7212,-0.002020314,2339,2355,0.00684053,2352,-0.001273885,-0.004538172,-1,-0.000746428,0.000746428,2.007228464,1.883245156,0.000346428
161,161,161,IC1512.CCFX,2015/12/10,IH1512.CCFX,7263,7240.2,-0.003139199,7170,-0.009695865,2360,2353.2,-0.002881356,2329,-0.010283869,-0.000257843,-1,0.000588004,-0.000588004,2.006048206,1.881384502,-0.000988004
162,162,162,IC1512.CCFX,2015/12/11,IH1512.CCFX,7180.2,7164.4,-0.002200496,7227.4,0.008793479,2334.8,2324,-0.004625664,2340,0.006884682,0.002425168,1,0.001908797,0.001908797,2.009877345,1.88422313,0.001508797
163,163,163,IC1512.CCFX,2015/12/14,IH1512.CCFX,7190.8,7185,-0.000806586,7422,0.032985386,2316.2,2318,0.000777135,2413.8,0.041328732,-0.001583721,-1,-0.008343345,0.008343345,2.026646446,1.899190165,0.007943345
164,164,164,IC1512.CCFX,2015/12/15,IH1512.CCFX,7438.8,7426.2,-0.001693822,7446,0.002666236,2406,2402.2,-0.001579385,2372.6,-0.012322038,-0.000114437,-1,0.014988274,-0.014988274,1.996270514,1.869964907,-0.015388274
165,165,165,IC1512.CCFX,2015/12/16,IH1512.CCFX,7511.2,7515.2,0.000532538,7492.6,-0.003007239,2389.6,2387,-0.001088048,2374,-0.005446167,0.001620586,1,0.002438928,0.002438928,2.001139274,1.87377763,0.002038928
166,166,166,IC1512.CCFX,2015/12/17,IH1512.CCFX,7534,7543.2,0.001221131,7693.6,0.019938488,2394.6,2393.8,-0.000334085,2403.6,0.004093909,0.001555216,1,0.015844578,0.015844578,2.032846482,1.902717336,0.015444578
167,167,167,IC1601.CCFX,2015/12/18,IH1601.CCFX,7463.8,7486,0.002974356,7487.6,0.000213732,2374,2380.8,0.002864364,2397,0.006804435,0.000109992,1,-0.006590703,-0.006590703,2.019448594,1.889416004,-0.006990703
168,168,168,IC1601.CCFX,2015/12/21,IH1601.CCFX,7443,7468.8,0.003466344,7585,0.015558055,2389.4,2398.4,0.003766636,2466.2,0.028268846,-0.000300292,-1,-0.012710791,0.012710791,2.045117384,1.912676209,0.012310791
169,169,169,IC1601.CCFX,2015/12/22,IH1601.CCFX,7650.6,7638.8,-0.001542363,7650,0.001466199,2470.8,2475.8,0.002023636,2465,-0.004362226,-0.003565999,-1,0.005828425,-0.005828425,2.03319757,1.900763249,-0.006228425
170,170,170,IC1601.CCFX,2015/12/23,IH1601.CCFX,7630.4,7619.8,-0.00138918,7516.4,-0.01356991,2470,2468.6,-0.000566802,2470.8,0.000891193,-0.000822379,-1,-0.014461103,0.014461103,2.06259985,1.927490077,0.014061103
171,171,171,IC1601.CCFX,2015/12/24,IH1601.CCFX,7538.8,7544.8,0.000795883,7533.4,-0.001510974,2472.4,2474.6,0.000889824,2458,-0.006708155,-9.39E-05,-1,0.00519718,-0.00519718,2.051880147,1.916701568,-0.00559718
172,172,172,IC1601.CCFX,2015/12/25,IH1601.CCFX,7539,7540.8,0.000238758,7595.8,0.007293656,2471.6,2467.6,-0.001618385,2480.8,0.005349327,0.001857143,1,0.001944329,0.001944329,2.055869676,1.919661584,0.001544329
173,173,173,IC1601.CCFX,2015/12/28,IH1601.CCFX,7615.2,7614.8,-5.25E-05,7305,-0.040683931,2474.4,2476.4,0.000808277,2379.8,-0.039008238,-0.000860803,-1,-0.001675694,0.001675694,2.059314683,1.922110484,0.001275694
174,174,174,IC1601.CCFX,2015/12/29,IH1601.CCFX,7305,7337.4,0.004435318,7418.2,0.011012075,2394.2,2398,0.001587169,2411,0.005421184,0.002848149,1,0.005590891,0.005590891,2.070828087,1.93208795,0.005190891
175,175,175,IC1601.CCFX,2015/12/30,IH1601.CCFX,7453.8,7442.6,-0.001502589,7511.4,0.009244081,2419.4,2413.4,-0.002479954,2404.6,-0.003646308,0.000977364,1,0.012890389,0.012890389,2.097521867,1.956220481,0.012490389
176,176,176,IC1601.CCFX,2015/12/31,IH1601.CCFX,7517.2,7528.4,0.001489916,7349,-0.023829765,2401.8,2412.4,0.004413357,2388.8,-0.009782789,-0.00292344,-1,-0.014046976,0.014046976,2.126985706,1.982916974,0.013646976
177,177,177,IC1601.CCFX,2016/1/4,IH1601.CCFX,7350,7358.8,0.001197279,6881.2,-0.064901886,2374,2386.6,0.005307498,2254,-0.055560211,-0.004110219,-1,-0.009341675,0.009341675,2.146855315,2.000647573,0.008941675
178,178,178,IC1601.CCFX,2016/1/5,IH1601.CCFX,6650,6734.8,0.01275188,6699,-0.005315674,2250.2,2284,0.015020887,2261,-0.010070053,-0.002269007,-1,0.004754379,-0.004754379,2.136648352,1.990335478,-0.005154379
179,179,179,IC1601.CCFX,2016/1/6,IH1601.CCFX,6749,6787.2,0.005660098,6814.4,0.004007544,2260,2266,0.002654867,2288,0.009708738,0.003005231,1,-0.005701194,-0.005701194,2.124466905,1.978192055,-0.006101194
180,180,180,IC1601.CCFX,2016/1/7,IH1601.CCFX,6745.8,6679.2,-0.00987281,6360,-0.047790155,2268,2253.8,-0.006261023,2145.8,-0.04791907,-0.003611787,-1,0.000128916,-0.000128916,2.124193028,1.977145758,-0.000528916
181,181,181,IC1601.CCFX,2016/1/8,IH1601.CCFX,6520,6461,-0.00904908,6399.8,-0.009472218,2200,2197.8,-0.001,2194.2,-0.001638002,-0.00804908,-1,-0.007834216,0.007834216,2.140834416,1.991844288,0.007434216
182,182,182,IC1601.CCFX,2016/1/11,IH1601.CCFX,6248.8,6249.8,0.000160031,5940.4,-0.049505584,2168,2159.4,-0.00396679,2109.6,-0.023061962,0.00412682,1,-0.026443623,-0.026443623,2.084222998,1.938375971,-0.026843623
183,183,183,IC1601.CCFX,2016/1/12,IH1601.CCFX,6040.2,6045,0.000794676,6074.8,0.004929694,2136.8,2126.8,-0.004679895,2121.2,-0.002633064,0.005474571,1,0.007562758,0.007562758,2.099985472,1.952260089,0.007162758
184,184,184,IC1601.CCFX,2016/1/13,IH1601.CCFX,6126.4,6128,0.000261165,5904.4,-0.036488251,2155,2150,-0.002320186,2098.8,-0.023813953,0.00258135,1,-0.012674297,-0.012674297,2.073369632,1.92673566,-0.013074297
185,185,185,IC1601.CCFX,2016/1/14,IH1601.CCFX,5735,5741.2,0.001081081,6078,0.058663694,2052,2065.8,0.006725146,2129,0.030593475,-0.005644065,-1,0.028070219,-0.028070219,2.015169692,1.871881073,-0.028470219
186,186,186,IC1602.CCFX,2016/1/15,IH1602.CCFX,5782.2,5818,0.006191415,5570,-0.042626332,2089.8,2082.6,-0.003445306,2031,-0.024776721,0.009636721,1,-0.017849611,-0.017849611,1.979199697,1.837719973,-0.018249611
187,187,187,IC1602.CCFX,2016/1/18,IH1602.CCFX,5555.8,5610,0.009755571,5695.2,0.015187166,2026,2034.4,0.004146101,2028,-0.003145891,0.00560947,1,0.018333056,0.018333056,2.015484477,1.870675909,0.017933056
188,188,188,IC1602.CCFX,2016/1/19,IH1602.CCFX,5721.2,5739.2,0.003146193,5928.8,0.033035963,2040.2,2039.2,-0.000490148,2085,0.022459788,0.003636341,1,0.010576175,0.010576175,2.036800594,1.889712234,0.010176175
189,189,189,IC1602.CCFX,2016/1/20,IH1602.CCFX,5876,5913,0.006296801,5835,-0.013191273,2065,2074,0.004358354,2039.2,-0.016779171,0.001938447,1,0.003587897,0.003587897,2.044108425,1.895736443,0.003187897
190,190,190,IC1602.CCFX,2016/1/21,IH1602.CCFX,5849.8,5815.4,-0.005880543,5679,-0.023454964,2046.2,2040.8,-0.002639038,2000,-0.01999216,-0.003241505,-1,-0.003462804,0.003462804,2.051186773,1.901542713,0.003062804
191,191,191,IC1602.CCFX,2016/1/22,IH1602.CCFX,5780,5752.4,-0.004775087,5779.8,0.004763229,2037,2023.2,-0.006774669,2029.6,0.003163306,0.001999582,1,0.001599924,0.001599924,2.054468515,1.903824419,0.001199924
192,192,192,IC1602.CCFX,2016/1/25,IH1602.CCFX,5815.2,5848,0.005640391,5800,-0.008207934,2029.6,2031.6,0.000985416,2025.8,-0.002854893,0.004654975,1,-0.005353042,-0.005353042,2.043470859,1.892871637,-0.005753042
193,193,193,IC1602.CCFX,2016/1/26,IH1602.CCFX,5750,5735.8,-0.002469565,5401.2,-0.058335367,2014.8,2012.6,-0.00109192,1925,-0.043525788,-0.001377645,-1,-0.01480958,0.01480958,2.073733804,1.920147122,0.01440958
194,194,194,IC1602.CCFX,2016/1/27,IH1602.CCFX,5450,5383.2,-0.012256881,5280.4,-0.019096448,1940.2,1936.8,-0.001752397,1927,-0.005059893,-0.010504484,-1,-0.014036556,0.014036556,2.102841884,1.946331315,0.013636556
195,195,195,IC1602.CCFX,2016/1/28,IH1602.CCFX,5250,5246.2,-0.00072381,5155,-0.017384011,1927,1919.2,-0.004047743,1899.4,-0.010316799,0.003323933,1,-0.007067213,-0.007067213,2.087980653,1.931797646,-0.007467213
196,196,196,IC1602.CCFX,2016/1/29,IH1602.CCFX,5177,5186,0.001738459,5329.8,0.0277285,1907.4,1914,0.003460208,1955.4,0.021630094,-0.001721749,-1,0.006098406,-0.006098406,2.0752473,1.919244041,-0.006498406
197,197,197,IC1602.CCFX,2016/2/1,IH1602.CCFX,5339,5346.2,0.001348567,5323,-0.004339531,1957.6,1959.4,0.000919493,1925.8,-0.017148107,0.000429074,1,0.012808576,0.012808576,2.101828262,1.943059126,0.012408576
198,198,198,IC1602.CCFX,2016/2/2,IH1602.CCFX,5334,5386,0.009748781,5523.6,0.025547716,1925,1940.2,0.007896104,1960.6,0.01051438,0.001852678,1,0.015033336,0.015033336,2.133425753,1.971492563,0.014633336
199,199,199,IC1602.CCFX,2016/2/3,IH1602.CCFX,5470,5460.6,-0.001718464,5556.8,0.017617112,1944.6,1936,-0.004422503,1940.2,0.002169421,0.002704039,1,0.01544769,0.01544769,2.166382253,2.001158973,0.01504769
200,200,200,IC1602.CCFX,2016/2/4,IH1602.CCFX,5600,5617.8,0.003178571,5695,0.013742034,1961.4,1959,-0.001223616,1968.8,0.005002552,0.004402187,1,0.008739482,0.008739482,2.185315312,2.017847602,0.008339482
201,201,201,IC1602.CCFX,2016/2/5,IH1602.CCFX,5683,5695,0.002111561,5617,-0.013696225,1960.8,1965.8,0.00254998,1950,-0.00803744,-0.000438419,-1,-0.005658785,0.005658785,2.19768154,2.028459027,0.005258785
202,202,202,IC1602.CCFX,2016/2/15,IH1602.CCFX,5531.8,5490.2,-0.007520156,5651.4,0.029361408,1910.2,1915.6,0.002826929,1937,0.011171435,-0.010347085,-1,0.018189973,-0.018189973,2.157705772,1.990750029,-0.018589973
203,203,203,IC1602.CCFX,2016/2/16,IH1602.CCFX,5689,5715.8,0.004710845,5881,0.028902341,1948,1959.8,0.006057495,1988.6,0.014695377,-0.001346649,-1,0.014206964,-0.014206964,2.127051325,1.961671215,-0.014606964
204,204,204,IC1602.CCFX,2016/2/17,IH1602.CCFX,5870,5896,0.004429302,5947,0.008649932,1988,1995.2,0.00362173,2000.8,0.002806736,0.000807571,1,0.005843196,0.005843196,2.139480102,1.972348976,0.005443196
205,205,205,IC1602.CCFX,2016/2/18,IH1602.CCFX,6000,6005.6,0.000933333,5950.2,-0.009224724,2021.2,2018.8,-0.001187413,2006.8,-0.005944125,0.002120747,1,-0.003280598,-0.003280598,2.132461327,1.965089552,-0.003680598
206,206,206,IC1603.CCFX,2016/2/19,IH1603.CCFX,5737,5752.8,0.002754053,5767.8,0.002607426,1975.6,1975.6,0,1973.6,-0.001012351,0.002754053,1,0.003619777,0.003619777,2.140180361,1.971416701,0.003219777
207,207,207,IC1603.CCFX,2016/2/22,IH1603.CCFX,5815.2,5849.8,0.005949924,5869.2,0.003316353,2000,1999.8,-1.00E-04,2017,0.00860086,0.006049924,1,-0.005284507,-0.005284507,2.128870562,1.960210168,-0.005684507
208,208,208,IC1603.CCFX,2016/2/23,IH1603.CCFX,5861.2,5860,-0.000204736,5845,-0.002559727,2013,2012.2,-0.000397417,1998.2,-0.006957559,0.000192681,1,0.004397832,0.004397832,2.138232977,1.968046759,0.003997832
209,209,209,IC1603.CCFX,2016/2/24,IH1603.CCFX,5828.8,5824,-0.000823497,5881.8,0.009924451,1996.6,1995,-0.000801362,2010.8,0.007919799,-2.21E-05,-1,0.002004651,-0.002004651,2.133946566,1.963314293,-0.002404651
210,210,210,IC1603.CCFX,2016/2/25,IH1603.CCFX,5880.8,5846.6,-0.005815535,5361,-0.083056819,2006,2001.4,-0.002293121,1908.4,-0.046467473,-0.003522415,-1,-0.036589347,0.036589347,2.212026277,2.034365355,0.036189347
211,211,211,IC1603.CCFX,2016/2/26,IH1603.CCFX,5433.6,5464.2,0.005631625,5417.8,-0.008491636,1935.6,1927.6,-0.004133085,1931.4,0.001971363,0.009764711,1,-0.010463,-0.010463,2.188881846,2.012266044,-0.010863
212,212,212,IC1603.CCFX,2016/2/29,IH1603.CCFX,5399.8,5383.4,-0.00303715,5075.2,-0.057250065,1923,1926.2,0.001664067,1905.2,-0.010902295,-0.004701216,-1,-0.04634777,0.04634777,2.290331639,2.104725182,0.04594777
213,213,213,IC1603.CCFX,2016/3/1,IH1603.CCFX,5075.6,5137.6,0.012215305,5227.4,0.017478979,1907.2,1922.4,0.007969799,1948,0.013316687,0.004245506,1,0.004162291,0.004162291,2.299864666,2.112643771,0.003762291
214,214,214,IC1603.CCFX,2016/3/2,IH1603.CCFX,5260.2,5300.2,0.007604274,5587.8,0.054262103,1961.2,1967.8,0.003365287,2027.8,0.030490904,0.004238987,1,0.0237712,0.0237712,2.354535208,2.162018791,0.0233712
215,215,215,IC1603.CCFX,2016/3/3,IH1603.CCFX,5588,5641,0.00948461,5603.8,-0.006594575,2028,2032.8,0.002366864,2027.8,-0.002459662,0.007117746,1,-0.004134914,-0.004134914,2.344799408,2.152214222,-0.004534914
216,216,216,IC1603.CCFX,2016/3/4,IH1603.CCFX,5603.8,5645.6,0.007459224,5452,-0.034292192,2025,2031.6,0.003259259,2101,0.034160268,0.004199965,1,-0.06845246,-0.06845246,2.184292121,2.004028978,-0.06885246
